Timestamp,Action,Price,Quantity,Balance,PnL,Reason
2026-06-17 17:20:39,BUY,64830.47,0.03856211438849664,5000.0,0.0,Forced Test Trade
2026-06-17 17:21:10,CLOSE,64832.41,0.03856211438849664,5000.074810501914,0.07481050191377327,Consensus
2026-06-17 21:02:03,BUY,65489.46,0.03817465291744591,5000.0748,0.0,Consensus
2026-06-17 21:28:03,CLOSE,65842.0,0.03817465291744591,5013.5329,13.4581,Consensus
2026-06-18 12:59:40,BUY,65555.48,0.03823885434628371,5013.5329,0.0,Consensus
2026-06-18 12:59:40,CLOSE,66211.99,0.03823885434628371,5038.6371,25.1042,Consensus
2026-06-18 12:59:40,BUY,66300.99,0.03799820404573378,5038.6371,0.0,Consensus
2026-06-18 12:59:40,CLOSE,66283.99,0.03799820404573378,5037.9911,-0.646,Consensus
2026-06-18 12:59:40,BUY,66470.0,0.03789672877568476,5037.9911,0.0,Consensus
2026-06-18 12:59:40,CLOSE,66563.49,0.03789672877568476,5041.5341,3.543,Consensus
2026-06-18 12:59:40,BUY,66587.98,0.037856187322492525,5041.5341,0.0,Consensus
2026-06-18 12:59:40,CLOSE,67170.67,0.037856187322492525,5063.5925,22.0584,Consensus
2026-06-18 12:59:40,BUY,66896.66,0.03784637760991142,5063.5925,0.0,Consensus
2026-06-18 12:59:40,CLOSE,66766.12,0.03784637760991142,5058.652,-4.9405,Consensus
2026-06-18 12:59:40,BUY,66850.0,0.037835841767169164,5058.652,0.0,Consensus
2026-06-18 12:59:40,CLOSE,66617.65,0.037835841767169164,5049.8609,-8.7912,Consensus
2026-06-18 12:59:40,BUY,65807.33,0.03836852890427187,5049.8609,0.0,Consensus
2026-06-18 12:59:40,CLOSE,65878.0,0.03836852890427187,5052.5724,2.7115,Consensus
2026-06-18 12:59:40,BUY,65980.46,0.03828839925012329,5052.5724,0.0,Consensus
2026-06-18 12:59:40,CLOSE,66110.65,0.03828839925012329,5057.5572,4.9848,Consensus
2026-06-18 12:59:40,BUY,66348.0,0.038113862942906744,5057.5572,0.0,Consensus
2026-06-18 12:59:40,CLOSE,66388.0,0.038113862942906744,5059.0817,1.5246,Consensus
2026-06-18 12:59:40,BUY,66336.35,0.03813204759976746,5059.0817,0.0,Consensus
2026-06-18 12:59:40,CLOSE,66041.3,0.03813204759976746,5047.8309,-11.2509,Consensus
2026-06-18 12:59:40,BUY,65568.01,0.03849309176033677,5047.8309,0.0,Consensus
2026-06-18 12:59:40,CLOSE,65663.99,0.03849309176033677,5051.5254,3.6946,Consensus
2026-06-18 12:59:41,BUY,64922.01,0.03890456732541488,5051.5254,0.0,Consensus
2026-06-18 12:59:41,CLOSE,64962.95,0.03890456732541488,5053.1182,1.5928,Consensus
2026-06-18 12:59:41,BUY,65280.0,0.03870341736273604,5053.1182,0.0,Consensus
2026-06-18 12:59:41,CLOSE,65204.76,0.03870341736273604,5050.2061,-2.912,Consensus
2026-06-18 12:59:41,BUY,65266.18,0.03868930375392313,5050.2061,0.0,Consensus
2026-06-18 12:59:41,CLOSE,65929.29,0.03868930375392313,5075.8614,25.6553,Consensus
2026-06-18 12:59:41,BUY,65478.02,0.03876004031558,5075.8614,0.0,Consensus
2026-06-18 12:59:41,CLOSE,65453.99,0.03876004031558,5074.93,-0.9314,Consensus
2026-06-18 12:59:41,BUY,64167.98,0.039544099613233304,5074.93,0.0,Consensus
2026-06-18 12:59:41,CLOSE,64365.29,0.039544099613233304,5082.7324,7.8024,Consensus
2026-06-18 12:59:41,BUY,63985.04,0.039718131242041974,5082.7324,0.0,Consensus
2026-06-18 12:59:41,CLOSE,63951.98,0.039718131242041974,5081.4194,-1.3131,Consensus
2026-06-18 12:59:41,BUY,63774.1,0.03983920863701526,5081.4194,0.0,Consensus
